timestampstring,0,1,2,3
2013-06-24,,,232.5,
2013-06-25,,,258.5,
2013-06-26,,,249.0,
2013-06-27,,,257.25,
2013-06-28,,,284.75,
2013-06-29,,,374.5,
2013-06-30,,,401.125,
2013-07-01,,,327.25,
2013-07-02,,,,522.75
2013-07-03,,,411.375,
2013-07-04,,200.625,,
2013-07-05,,,262.625,
2013-07-06,,,227.375,
2013-07-07,,207.5,,
2013-07-08,,153.75,,
2013-07-09,,164.625,,
2013-07-10,,170.75,,
2013-07-11,,124.625,,
2013-07-12,,150.625,,
2013-07-13,,137.125,,
2013-07-14,,137.75,,
2013-07-15,,141.875,,
2013-07-16,,136.75,,
2013-07-17,,135.5,,
2013-07-18,,151.375,,
2013-07-19,,136.875,,
2013-07-20,,133.625,,
2013-07-21,,148.5,,
2013-07-22,,177.125,,
2013-07-23,,168.5,,
2013-07-24,,126.0,,
2013-07-25,,153.25,,
2013-07-26,,162.875,,
2013-07-27,,183.5,,
2013-07-28,,186.125,,
2013-07-29,42.75,,,
2013-07-30,63.5,,,
2013-07-31,,86.75,,
2013-08-01,,116.125,,
2013-08-02,,159.875,,
2013-08-03,,132.375,,
2013-08-04,,83.25,,
2013-08-05,,140.0,,
2013-08-06,,190.125,,
2013-08-07,,117.75,,
2013-08-08,,116.0,,
2013-08-09,75.125,,,
2013-08-10,84.0,,,
2013-08-11,,111.75,,
2013-08-12,,155.25,,
2013-08-13,,91.625,,
2013-08-14,,95.125,,
2013-08-15,,136.0,,
2013-08-16,,133.625,,
2013-08-17,,136.875,,
2013-08-18,,103.125,,
2013-08-19,,82.0,,
2013-08-20,,102.25,,
2013-08-21,,126.75,,
2013-08-22,,97.75,,
2013-08-23,,102.25,,
2013-08-24,29.0,,,
2013-08-25,,77.125,,
2013-08-26,,120.375,,
2013-08-27,,122.125,,
2013-08-28,,82.875,,
2013-08-29,,116.375,,
2013-08-30,,158.25,,
2013-08-31,,135.375,,
2013-09-01,,92.75,,
2013-09-02,,137.125,,
2013-09-03,,183.875,,
2013-09-04,,125.0,,
2013-09-05,,214.375,,
2013-09-06,,119.625,,
2013-09-07,,100.375,,
2013-09-08,42.5,,,
2013-09-09,,156.375,,
2013-09-10,,,244.0,
2013-09-11,,,326.125,
2013-09-12,,138.125,,
2013-09-13,,139.75,,
2013-09-14,,125.5,,
2013-09-15,53.5,,,
2013-09-16,,118.0,,
2013-09-17,,119.5,,
2013-09-18,,127.0,,
2013-09-19,65.5,,,
2013-09-20,0.0,,,
2013-09-21,0.0,,,
2013-09-22,4.25,,,
2013-09-23,0.25,,,
2013-09-24,0.0,,,
2013-09-25,,100.25,,
2013-09-26,,,262.125,
2013-09-27,,,303.375,
2013-09-28,,,384.0,
2013-09-29,,,430.0,
2013-09-30,,,365.75,
2013-10-01,,203.75,,
2013-10-02,,,292.25,
2013-10-03,,,283.0,
2013-10-04,,,321.75,
2013-10-05,,,318.75,
2013-10-06,,,352.75,
2013-10-07,,,280.75,
2013-10-08,,,226.25,
2013-10-09,,,231.2,
2013-10-10,,142.875,,
2013-10-11,28.75,,,
2013-10-12,13.75,,,
2013-10-13,,95.25,,
2013-10-14,,161.5,,
2013-10-15,,,197.0,
2013-10-16,,160.5,,
2013-10-17,,,228.75,
2013-10-18,,,205.0,
2013-10-19,,,361.75,
2013-10-20,1.0,,,
2013-10-21,38.0,,,
2013-10-22,0.0,,,
2013-10-23,0.0,,,
2013-10-24,,116.5,,
2013-10-25,,,241.375,
2013-10-26,,,389.15,
2013-10-27,,,323.625000004,
2013-10-28,,195.5,,
2013-10-29,,,180.75,
2013-10-30,,109.0,,
2013-10-31,,,,504.499999997
2013-11-01,,,,829.249999999
2013-11-02,,,,888.0
2013-11-03,,,,819.125
2013-11-04,,,,803.300000003
2013-11-05,,,,809.625
2013-11-06,,,272.750000003,
2013-11-07,0.0,,,
2013-11-08,,,365.249999997,
2013-11-09,,,,768.375
2013-11-10,,,,735.25
2013-11-11,,,,726.0
2013-11-12,,,,561.5
2013-11-13,,,198.875000003,
2013-11-14,0.0,,,
2013-11-15,0.0,,,
2013-11-16,0.0,,,
2013-11-17,0.0,,,
2013-11-18,0.0,,,
2013-11-19,0.0,,,
2013-11-20,0.0,,,
2013-11-21,21.0,,,
2013-11-22,,205.749999998,,
2013-11-23,,,,549.000000001
2013-11-24,,,,534.999999999
2013-11-25,,,,554.625
2013-11-26,,,,576.75
2013-11-27,,,,593.25
2013-11-28,,,,579.875
2013-11-29,,,455.125000002,
2013-11-30,,,349.375,
2013-12-01,,,,568.124999999
2013-12-02,,,289.625000002,
2013-12-03,15.25,,,
2013-12-04,,140.749999998,,
2013-12-05,,,219.25,
2013-12-06,32.0000000021,,,
2013-12-07,21.5,,,
2013-12-08,24.5,,,
2013-12-09,9.25,,,
2013-12-10,16.0,,,
2013-12-11,9.0,,,
2013-12-12,0.0,,,
2013-12-13,0.0,,,
2013-12-14,0.75,,,
2013-12-15,0.5,,,
2013-12-16,0.25,,,
2013-12-17,4.12499999987,,,
2013-12-18,50.4999999997,,,
2013-12-19,,88.8750000001,,
2013-12-20,,90.0,,
2013-12-21,77.0,,,
2013-12-22,71.25,,,
2013-12-23,63.0000000003,,,
2013-12-24,30.25,,,
2013-12-25,10.75,,,
2013-12-26,2.25,,,
2013-12-27,21.1249999999,,,
2013-12-28,70.3749999999,,,
2013-12-29,69.9999999997,,,
2013-12-30,62.5000000005,,,
2013-12-31,65.3749999999,,,
