timestampstring,0,1,2,3
2013-10-22,,,2336.4636717499993,
2013-10-23,,,,2436.3882812500005
2013-10-24,,,2322.484765754533,
2013-10-25,,,2307.001562504047,
2013-10-26,2094.8890624962933,,,
2013-10-27,,2116.8718750014214,,
2013-10-28,,,2275.9136717573365,
2013-10-29,,,2354.8042970000006,
2013-10-30,,,,2400.196484249854
2013-10-31,,,,2392.5273437506344
2013-11-01,,,,2392.5472657547098
2013-11-02,,2122.076952989113,,
2013-11-03,,2146.619922000053,,
2013-11-04,,,,2416.37226549639
2013-11-05,,,2314.7472657455287,
2013-11-06,,,,2405.164062510837
2013-11-07,,,2360.675000000406,
2013-11-08,,,,2380.4054687456073
2013-11-09,,2152.093359249701,,
2013-11-10,,2178.0199219997808,,
2013-11-11,,,,2378.854687507269
2013-11-12,,,,2426.514062506778
2013-11-13,,,,2413.903906240788
2013-11-14,,,,2477.724218751202
2013-11-15,,,,2453.831640500297
2013-11-16,,2209.39062499242,,
2013-11-17,,2192.3753907430178,,
2013-11-18,,,,2408.4746092404935
2013-11-19,,,,2473.490078254912
2013-11-20,,,,2459.289843768155
2013-11-21,,,,2495.7160155056827
2013-11-22,,,,2435.056640757673
2013-11-23,,2204.1183592499565,,
2013-11-24,,2176.3195312428397,,
2013-11-25,,,2348.7867187497122,
2013-11-26,,,,2416.5648437433233
2013-11-27,,,2386.880859504736,
2013-11-28,,,,2444.167968756934
2013-11-29,,,,2432.4785155005957
2013-11-30,,2202.1445312382475,,
2013-12-01,,2161.046484511376,,
2013-12-02,,,,2405.898828007123
2013-12-03,,,,2392.8597657423556
2013-12-04,,,,2407.8992187447448
2013-12-05,,,,2587.054687496789
2013-12-06,,,,2493.6941404965496
2013-12-07,,2215.7792970079768,,
2013-12-08,,,,2836.6031249845123
2013-12-09,,,,3834.055468772807
2013-12-10,,,,4007.864062508153
2013-12-11,,,,3277.4089842420667
2013-12-12,,,,2529.528515757003
2013-12-13,,,,2450.5031250001575
2013-12-14,,,2278.9050780074485,
2013-12-15,,2243.0324219995587,,
2013-12-16,,,,2411.7042967449042
2013-12-17,,,,2416.2628907417297
2013-12-18,,,,2418.992577995844
2013-12-19,,,,2491.8607032640666
2013-12-20,,,,2433.1996092526842
2013-12-21,,2198.7449220037074,,
2013-12-22,,2174.3621092503204,,
2013-12-23,,2174.1886720037855,,
2013-12-24,,2142.1289062499345,,
2013-12-25,,2118.96328125,,
2013-12-26,,2120.6417967429265,,
2013-12-27,,2102.960937496336,,
2013-12-28,,2119.9097657641323,,
2013-12-29,,2130.0199217391314,,
2013-12-30,,2147.6453125002563,,
2013-12-31,,2109.7624999999766,,
